timestamp,hour,day_of_week,is_weekend,weather_condition,north_count,south_count,east_count,west_count,total_vehicles,emergency_vehicle,bus_count,pedestrian_count,interval_seconds,north_count_norm,south_count_norm,east_count_norm,west_count_norm
2024-01-02 22:30:00,22,1,0,Rain,35,21,26,17,99,0,0,17,5,0.3684210526315789,0.2625,0.3939393939393939,0.24285714285714285
2024-01-02 22:35:00,22,1,0,Rain,34,23,23,17,97,0,0,19,5,0.35789473684210527,0.2875,0.3484848484848485,0.24285714285714285
2024-01-02 22:40:00,22,1,0,Rain,41,35,29,18,123,0,0,18,5,0.43157894736842106,0.4375,0.4393939393939394,0.2571428571428571
2024-01-02 22:45:00,22,1,0,Rain,36,22,31,19,108,0,3,15,5,0.37894736842105264,0.275,0.4696969696969697,0.2714285714285714
2024-01-02 22:50:00,22,1,0,Rain,32,30,20,22,104,0,0,14,5,0.3368421052631579,0.375,0.30303030303030304,0.3142857142857143
2024-01-02 22:55:00,22,1,0,Rain,45,21,17,27,110,0,0,14,5,0.47368421052631576,0.2625,0.25757575757575757,0.38571428571428573
2024-01-02 23:00:00,23,1,0,Rain,9,16,4,4,33,0,0,9,5,0.09473684210526316,0.2,0.06060606060606061,0.05714285714285714
2024-01-02 23:05:00,23,1,0,Storm,16,2,12,13,43,0,0,1,5,0.16842105263157894,0.025,0.18181818181818182,0.18571428571428572
2024-01-02 23:10:00,23,1,0,Storm,13,12,14,14,53,0,0,7,5,0.1368421052631579,0.15,0.21212121212121213,0.2
2024-01-02 23:15:00,23,1,0,Storm,21,0,12,0,33,0,0,4,5,0.22105263157894736,0.0,0.18181818181818182,0.0
2024-01-02 23:20:00,23,1,0,Storm,20,2,5,4,31,0,2,4,5,0.21052631578947367,0.025,0.07575757575757576,0.05714285714285714
2024-01-02 23:25:00,23,1,0,Storm,0,8,10,0,18,0,0,5,5,0.0,0.1,0.15151515151515152,0.0
2024-01-02 23:30:00,23,1,0,Storm,8,4,12,5,29,0,3,10,5,0.08421052631578947,0.05,0.18181818181818182,0.07142857142857142
2024-01-02 23:35:00,23,1,0,Storm,21,7,13,0,41,0,0,12,5,0.22105263157894736,0.0875,0.19696969696969696,0.0
2024-01-02 23:40:00,23,1,0,Storm,16,17,7,14,54,0,0,4,5,0.16842105263157894,0.2125,0.10606060606060606,0.2
2024-01-02 23:45:00,23,1,0,Storm,10,2,0,1,13,0,0,1,5,0.10526315789473684,0.025,0.0,0.014285714285714285
2024-01-02 23:50:00,23,1,0,Storm,0,10,4,13,27,0,2,0,5,0.0,0.125,0.06060606060606061,0.18571428571428572
2024-01-02 23:55:00,23,1,0,Storm,10,1,0,0,11,0,0,7,5,0.10526315789473684,0.0125,0.0,0.0
2024-01-03 00:00:00,0,2,0,Storm,21,15,13,7,56,0,0,5,5,0.22105263157894736,0.1875,0.19696969696969696,0.1
2024-01-03 00:05:00,0,2,0,Storm,12,0,12,1,25,0,0,0,5,0.12631578947368421,0.0,0.18181818181818182,0.014285714285714285
2024-01-03 00:10:00,0,2,0,Storm,3,3,6,6,18,0,3,0,5,0.031578947368421054,0.0375,0.09090909090909091,0.08571428571428572
2024-01-03 00:15:00,0,2,0,Storm,17,8,10,3,38,0,0,5,5,0.17894736842105263,0.1,0.15151515151515152,0.04285714285714286
2024-01-03 00:20:00,0,2,0,Cloudy,11,13,2,12,38,0,0,0,5,0.11578947368421053,0.1625,0.030303030303030304,0.17142857142857143
2024-01-03 00:25:00,0,2,0,Cloudy,25,12,15,16,68,0,1,8,5,0.2631578947368421,0.15,0.22727272727272727,0.22857142857142856
2024-01-03 00:30:00,0,2,0,Cloudy,3,4,4,17,28,0,0,4,5,0.031578947368421054,0.05,0.06060606060606061,0.24285714285714285
2024-01-03 00:35:00,0,2,0,Cloudy,22,14,2,6,44,0,0,11,5,0.23157894736842105,0.175,0.030303030303030304,0.08571428571428572
2024-01-03 00:40:00,0,2,0,Cloudy,24,5,0,14,43,0,0,0,5,0.25263157894736843,0.0625,0.0,0.2
2024-01-03 00:45:00,0,2,0,Cloudy,26,9,16,2,53,0,2,11,5,0.2736842105263158,0.1125,0.24242424242424243,0.02857142857142857
2024-01-03 00:50:00,0,2,0,Cloudy,15,21,11,13,60,0,0,1,5,0.15789473684210525,0.2625,0.16666666666666666,0.18571428571428572
2024-01-03 00:55:00,0,2,0,Cloudy,1,21,1,18,41,0,0,9,5,0.010526315789473684,0.2625,0.015151515151515152,0.2571428571428571
2024-01-03 01:00:00,1,2,0,Cloudy,4,10,8,2,24,0,0,10,5,0.042105263157894736,0.125,0.12121212121212122,0.02857142857142857
2024-01-03 01:05:00,1,2,0,Cloudy,22,1,14,5,42,0,3,7,5,0.23157894736842105,0.0125,0.21212121212121213,0.07142857142857142
2024-01-03 01:10:00,1,2,0,Cloudy,10,21,10,0,41,0,0,1,5,0.10526315789473684,0.2625,0.15151515151515152,0.0
2024-01-03 01:15:00,1,2,0,Cloudy,1,19,11,17,48,0,1,9,5,0.010526315789473684,0.2375,0.16666666666666666,0.24285714285714285
2024-01-03 01:20:00,1,2,0,Cloudy,14,21,15,4,54,0,2,4,5,0.14736842105263157,0.2625,0.22727272727272727,0.05714285714285714
2024-01-03 01:25:00,1,2,0,Cloudy,6,19,0,17,42,0,0,7,5,0.06315789473684211,0.2375,0.0,0.24285714285714285
2024-01-03 01:30:00,1,2,0,Cloudy,9,4,5,18,36,0,0,2,5,0.09473684210526316,0.05,0.07575757575757576,0.2571428571428571
2024-01-03 01:35:00,1,2,0,Cloudy,4,10,1,6,21,0,0,7,5,0.042105263157894736,0.125,0.015151515151515152,0.08571428571428572
2024-01-03 01:40:00,1,2,0,Cloudy,19,19,10,10,58,0,2,5,5,0.2,0.2375,0.15151515151515152,0.14285714285714285
2024-01-03 01:45:00,1,2,0,Cloudy,23,21,12,8,64,0,2,13,5,0.24210526315789474,0.2625,0.18181818181818182,0.11428571428571428
2024-01-03 01:50:00,1,2,0,Cloudy,15,12,8,15,50,0,0,6,5,0.15789473684210525,0.15,0.12121212121212122,0.21428571428571427
2024-01-03 01:55:00,1,2,0,Cloudy,18,7,7,2,34,0,0,0,5,0.18947368421052632,0.0875,0.10606060606060606,0.02857142857142857
2024-01-03 02:00:00,2,2,0,Cloudy,25,19,5,1,50,0,0,13,5,0.2631578947368421,0.2375,0.07575757575757576,0.014285714285714285
2024-01-03 02:05:00,2,2,0,Cloudy,12,13,6,18,49,0,0,12,5,0.12631578947368421,0.1625,0.09090909090909091,0.2571428571428571
2024-01-03 02:10:00,2,2,0,Cloudy,17,3,11,11,42,0,0,3,5,0.17894736842105263,0.0375,0.16666666666666666,0.15714285714285714
2024-01-03 02:15:00,2,2,0,Cloudy,5,15,4,5,29,0,0,2,5,0.05263157894736842,0.1875,0.06060606060606061,0.07142857142857142
2024-01-03 02:20:00,2,2,0,Cloudy,12,2,6,15,35,0,0,5,5,0.12631578947368421,0.025,0.09090909090909091,0.21428571428571427
2024-01-03 02:25:00,2,2,0,Cloudy,17,12,11,15,55,0,0,0,5,0.17894736842105263,0.15,0.16666666666666666,0.21428571428571427
2024-01-03 02:30:00,2,2,0,Cloudy,4,17,7,8,36,0,0,10,5,0.042105263157894736,0.2125,0.10606060606060606,0.11428571428571428
2024-01-03 02:35:00,2,2,0,Cloudy,12,19,1,16,48,0,0,5,5,0.12631578947368421,0.2375,0.015151515151515152,0.22857142857142856
2024-01-03 02:40:00,2,2,0,Cloudy,13,12,10,15,50,0,0,0,5,0.1368421052631579,0.15,0.15151515151515152,0.21428571428571427
2024-01-03 02:45:00,2,2,0,Cloudy,5,15,4,7,31,0,0,4,5,0.05263157894736842,0.1875,0.06060606060606061,0.1
2024-01-03 02:50:00,2,2,0,Cloudy,6,6,10,3,25,0,0,8,5,0.06315789473684211,0.075,0.15151515151515152,0.04285714285714286
2024-01-03 02:55:00,2,2,0,Cloudy,16,16,14,6,52,0,0,11,5,0.16842105263157894,0.2,0.21212121212121213,0.08571428571428572
2024-01-03 03:00:00,3,2,0,Cloudy,8,2,3,18,31,0,0,2,5,0.08421052631578947,0.025,0.045454545454545456,0.2571428571428571
2024-01-03 03:05:00,3,2,0,Cloudy,6,9,4,16,35,0,0,0,5,0.06315789473684211,0.1125,0.06060606060606061,0.22857142857142856
2024-01-03 03:10:00,3,2,0,Cloudy,3,7,13,15,38,0,3,2,5,0.031578947368421054,0.0875,0.19696969696969696,0.21428571428571427
2024-01-03 03:15:00,3,2,0,Cloudy,20,17,7,5,49,0,0,12,5,0.21052631578947367,0.2125,0.10606060606060606,0.07142857142857142
2024-01-03 03:20:00,3,2,0,Cloudy,8,13,11,4,36,0,3,2,5,0.08421052631578947,0.1625,0.16666666666666666,0.05714285714285714
2024-01-03 03:25:00,3,2,0,Cloudy,6,16,0,17,39,0,3,2,5,0.06315789473684211,0.2,0.0,0.24285714285714285
2024-01-03 03:30:00,3,2,0,Cloudy,1,21,12,16,50,0,0,11,5,0.010526315789473684,0.2625,0.18181818181818182,0.22857142857142856
2024-01-03 03:35:00,3,2,0,Cloudy,26,16,11,11,64,0,0,1,5,0.2736842105263158,0.2,0.16666666666666666,0.15714285714285714
2024-01-03 03:40:00,3,2,0,Cloudy,5,9,14,7,35,0,3,6,5,0.05263157894736842,0.1125,0.21212121212121213,0.1
2024-01-03 03:45:00,3,2,0,Cloudy,1,1,17,16,35,0,1,8,5,0.010526315789473684,0.0125,0.25757575757575757,0.22857142857142856
2024-01-03 03:50:00,3,2,0,Cloudy,12,4,3,13,32,0,0,11,5,0.12631578947368421,0.05,0.045454545454545456,0.18571428571428572
2024-01-03 03:55:00,3,2,0,Cloudy,12,20,7,12,51,0,0,13,5,0.12631578947368421,0.25,0.10606060606060606,0.17142857142857143
2024-01-03 04:00:00,4,2,0,Cloudy,12,18,16,15,61,0,0,9,5,0.12631578947368421,0.225,0.24242424242424243,0.21428571428571427
2024-01-03 04:05:00,4,2,0,Cloudy,24,5,2,7,38,0,0,3,5,0.25263157894736843,0.0625,0.030303030303030304,0.1
2024-01-03 04:10:00,4,2,0,Clear,14,12,17,2,45,0,0,0,5,0.14736842105263157,0.15,0.25757575757575757,0.02857142857142857
2024-01-03 04:15:00,4,2,0,Clear,6,17,13,3,39,0,0,0,5,0.06315789473684211,0.2125,0.19696969696969696,0.04285714285714286
2024-01-03 04:20:00,4,2,0,Clear,14,21,16,10,61,0,0,3,5,0.14736842105263157,0.2625,0.24242424242424243,0.14285714285714285
2024-01-03 04:25:00,4,2,0,Clear,16,2,6,17,41,0,1,3,5,0.16842105263157894,0.025,0.09090909090909091,0.24285714285714285
2024-01-03 04:30:00,4,2,0,Clear,13,9,0,6,28,0,0,10,5,0.1368421052631579,0.1125,0.0,0.08571428571428572
2024-01-03 04:35:00,4,2,0,Clear,23,14,12,19,68,0,0,0,5,0.24210526315789474,0.175,0.18181818181818182,0.2714285714285714
2024-01-03 04:40:00,4,2,0,Clear,11,19,18,12,60,0,0,5,5,0.11578947368421053,0.2375,0.2727272727272727,0.17142857142857143
2024-01-03 04:45:00,4,2,0,Clear,16,14,18,1,49,0,0,1,5,0.16842105263157894,0.175,0.2727272727272727,0.014285714285714285
2024-01-03 04:50:00,4,2,0,Clear,4,18,9,11,42,0,0,6,5,0.042105263157894736,0.225,0.13636363636363635,0.15714285714285714
2024-01-03 04:55:00,4,2,0,Clear,27,20,8,15,70,0,0,5,5,0.28421052631578947,0.25,0.12121212121212122,0.21428571428571427
2024-01-03 05:00:00,5,2,0,Clear,26,16,14,19,75,0,0,6,5,0.2736842105263158,0.2,0.21212121212121213,0.2714285714285714
2024-01-03 05:05:00,5,2,0,Clear,14,22,7,8,51,0,0,9,5,0.14736842105263157,0.275,0.10606060606060606,0.11428571428571428
2024-01-03 05:10:00,5,2,0,Clear,19,2,8,8,37,0,0,8,5,0.2,0.025,0.12121212121212122,0.11428571428571428
2024-01-03 05:15:00,5,2,0,Clear,19,7,15,11,52,0,0,6,5,0.2,0.0875,0.22727272727272727,0.15714285714285714
2024-01-03 05:20:00,5,2,0,Clear,25,8,15,7,55,0,2,4,5,0.2631578947368421,0.1,0.22727272727272727,0.1
2024-01-03 05:25:00,5,2,0,Clear,8,9,11,5,33,0,0,13,5,0.08421052631578947,0.1125,0.16666666666666666,0.07142857142857142
2024-01-03 05:30:00,5,2,0,Rain,16,0,13,9,38,0,0,6,5,0.16842105263157894,0.0,0.19696969696969696,0.12857142857142856
2024-01-03 05:35:00,5,2,0,Rain,4,15,6,10,35,0,0,0,5,0.042105263157894736,0.1875,0.09090909090909091,0.14285714285714285
2024-01-03 05:40:00,5,2,0,Rain,24,12,13,15,64,0,0,3,5,0.25263157894736843,0.15,0.19696969696969696,0.21428571428571427
2024-01-03 05:45:00,5,2,0,Rain,2,15,12,8,37,0,1,10,5,0.021052631578947368,0.1875,0.18181818181818182,0.11428571428571428
2024-01-03 05:50:00,5,2,0,Rain,9,10,6,3,28,0,3,8,5,0.09473684210526316,0.125,0.09090909090909091,0.04285714285714286
2024-01-03 05:55:00,5,2,0,Rain,4,14,11,4,33,0,0,9,5,0.042105263157894736,0.175,0.16666666666666666,0.05714285714285714
2024-01-03 06:00:00,6,2,0,Rain,25,28,15,30,98,0,0,11,5,0.2631578947368421,0.35,0.22727272727272727,0.42857142857142855
2024-01-03 06:05:00,6,2,0,Rain,40,22,17,29,108,0,0,8,5,0.42105263157894735,0.275,0.25757575757575757,0.4142857142857143
2024-01-03 06:10:00,6,2,0,Rain,32,14,15,25,86,0,0,14,5,0.3368421052631579,0.175,0.22727272727272727,0.35714285714285715
2024-01-03 06:15:00,6,2,0,Rain,26,22,27,30,105,0,1,5,5,0.2736842105263158,0.275,0.4090909090909091,0.42857142857142855
2024-01-03 06:20:00,6,2,0,Rain,25,29,13,26,93,0,0,15,5,0.2631578947368421,0.3625,0.19696969696969696,0.37142857142857144
2024-01-03 06:25:00,6,2,0,Rain,34,22,21,12,89,0,0,10,5,0.35789473684210527,0.275,0.3181818181818182,0.17142857142857143
2024-01-03 06:30:00,6,2,0,Rain,35,34,27,17,113,0,0,14,5,0.3684210526315789,0.425,0.4090909090909091,0.24285714285714285
2024-01-03 06:35:00,6,2,0,Rain,32,28,12,24,96,0,0,8,5,0.3368421052631579,0.35,0.18181818181818182,0.34285714285714286
2024-01-03 06:40:00,6,2,0,Rain,37,24,23,30,114,0,0,6,5,0.3894736842105263,0.3,0.3484848484848485,0.42857142857142855
2024-01-03 06:45:00,6,2,0,Rain,27,21,20,22,90,0,0,16,5,0.28421052631578947,0.2625,0.30303030303030304,0.3142857142857143
2024-01-03 06:50:00,6,2,0,Rain,31,25,28,28,112,0,0,9,5,0.3263157894736842,0.3125,0.42424242424242425,0.4
2024-01-03 06:55:00,6,2,0,Clear,33,30,19,25,107,0,0,19,5,0.3473684210526316,0.375,0.2878787878787879,0.35714285714285715
2024-01-03 07:00:00,7,2,0,Clear,71,60,60,68,259,0,2,19,5,0.7473684210526316,0.75,0.9090909090909091,0.9714285714285714
2024-01-03 07:05:00,7,2,0,Clear,90,72,57,59,278,0,0,19,5,0.9473684210526315,0.9,0.8636363636363636,0.8428571428571429
2024-01-03 07:10:00,7,2,0,Clear,86,65,48,53,252,0,0,25,5,0.9052631578947369,0.8125,0.7272727272727273,0.7571428571428571
2024-01-03 07:15:00,7,2,0,Clear,84,77,56,69,286,0,0,20,5,0.8842105263157894,0.9625,0.8484848484848485,0.9857142857142858
2024-01-03 07:20:00,7,2,0,Clear,90,80,66,65,301,0,0,24,5,0.9473684210526315,1.0,1.0,0.9285714285714286
2024-01-03 07:25:00,7,2,0,Clear,85,77,55,54,271,0,0,23,5,0.8947368421052632,0.9625,0.8333333333333334,0.7714285714285715
2024-01-03 07:30:00,7,2,0,Clear,79,60,48,68,255,0,0,26,5,0.8315789473684211,0.75,0.7272727272727273,0.9714285714285714
2024-01-03 07:35:00,7,2,0,Clear,85,77,48,67,277,0,0,15,5,0.8947368421052632,0.9625,0.7272727272727273,0.9571428571428572
2024-01-03 07:40:00,7,2,0,Clear,95,69,55,52,271,0,3,27,5,1.0,0.8625,0.8333333333333334,0.7428571428571429
2024-01-03 07:45:00,7,2,0,Clear,75,80,60,64,279,0,1,23,5,0.7894736842105263,1.0,0.9090909090909091,0.9142857142857143
2024-01-03 07:50:00,7,2,0,Clear,90,77,56,65,288,0,1,24,5,0.9473684210526315,0.9625,0.8484848484848485,0.9285714285714286
2024-01-03 07:55:00,7,2,0,Clear,90,74,62,60,286,0,0,25,5,0.9473684210526315,0.925,0.9393939393939394,0.8571428571428571
2024-01-03 08:00:00,8,2,0,Clear,74,61,65,52,252,0,2,19,5,0.7789473684210526,0.7625,0.9848484848484849,0.7428571428571429
2024-01-03 08:05:00,8,2,0,Clear,93,60,55,54,262,0,0,25,5,0.9789473684210527,0.75,0.8333333333333334,0.7714285714285715
2024-01-03 08:10:00,8,2,0,Clear,79,75,59,66,279,0,0,19,5,0.8315789473684211,0.9375,0.8939393939393939,0.9428571428571428
2024-01-03 08:15:00,8,2,0,Clear,82,62,65,67,276,0,0,23,5,0.8631578947368421,0.775,0.9848484848484849,0.9571428571428572
2024-01-03 08:20:00,8,2,0,Clear,70,63,55,64,252,0,0,16,5,0.7368421052631579,0.7875,0.8333333333333334,0.9142857142857143
2024-01-03 08:25:00,8,2,0,Clear,84,63,64,58,269,0,0,24,5,0.8842105263157894,0.7875,0.9696969696969697,0.8285714285714286
2024-01-03 08:30:00,8,2,0,Clear,75,80,49,69,273,0,0,24,5,0.7894736842105263,1.0,0.7424242424242424,0.9857142857142858
2024-01-03 08:35:00,8,2,0,Clear,81,61,54,55,251,0,0,15,5,0.8526315789473684,0.7625,0.8181818181818182,0.7857142857142857
2024-01-03 08:40:00,8,2,0,Clear,95,68,66,55,284,0,0,30,5,1.0,0.85,1.0,0.7857142857142857
2024-01-03 08:45:00,8,2,0,Clear,81,62,55,57,255,0,0,25,5,0.8526315789473684,0.775,0.8333333333333334,0.8142857142857143
2024-01-03 08:50:00,8,2,0,Clear,71,71,52,69,263,0,1,25,5,0.7473684210526316,0.8875,0.7878787878787878,0.9857142857142858
2024-01-03 08:55:00,8,2,0,Clear,95,80,59,66,300,0,3,26,5,1.0,1.0,0.8939393939393939,0.9428571428571428
2024-01-03 09:00:00,9,2,0,Clear,78,61,63,66,268,0,0,30,5,0.8210526315789474,0.7625,0.9545454545454546,0.9428571428571428
2024-01-03 09:05:00,9,2,0,Clear,88,65,65,63,281,0,0,20,5,0.9263157894736842,0.8125,0.9848484848484849,0.9
2024-01-03 09:10:00,9,2,0,Clear,86,64,62,61,273,0,0,29,5,0.9052631578947369,0.8,0.9393939393939394,0.8714285714285714
2024-01-03 09:15:00,9,2,0,Clear,94,80,64,64,302,0,0,26,5,0.9894736842105263,1.0,0.9696969696969697,0.9142857142857143
2024-01-03 09:20:00,9,2,0,Clear,80,62,65,64,271,0,0,19,5,0.8421052631578947,0.775,0.9848484848484849,0.9142857142857143
2024-01-03 09:25:00,9,2,0,Clear,80,73,58,55,266,0,0,16,5,0.8421052631578947,0.9125,0.8787878787878788,0.7857142857142857
2024-01-03 09:30:00,9,2,0,Clear,75,61,54,55,245,0,3,30,5,0.7894736842105263,0.7625,0.8181818181818182,0.7857142857142857
2024-01-03 09:35:00,9,2,0,Clear,89,78,56,53,276,0,0,17,5,0.9368421052631579,0.975,0.8484848484848485,0.7571428571428571
2024-01-03 09:40:00,9,2,0,Fog,48,56,43,33,180,0,0,26,5,0.5052631578947369,0.7,0.6515151515151515,0.4714285714285714
2024-01-03 09:45:00,9,2,0,Fog,65,49,39,32,185,0,0,16,5,0.6842105263157895,0.6125,0.5909090909090909,0.45714285714285713
2024-01-03 09:50:00,9,2,0,Fog,51,38,34,47,170,0,0,27,5,0.5368421052631579,0.475,0.5151515151515151,0.6714285714285714
2024-01-03 09:55:00,9,2,0,Fog,48,52,35,49,184,0,3,18,5,0.5052631578947369,0.65,0.5303030303030303,0.7
2024-01-03 10:00:00,10,2,0,Fog,24,25,21,12,82,0,3,14,5,0.25263157894736843,0.3125,0.3181818181818182,0.17142857142857143
2024-01-03 10:05:00,10,2,0,Fog,30,30,22,20,102,0,0,14,5,0.3157894736842105,0.375,0.3333333333333333,0.2857142857142857
2024-01-03 10:10:00,10,2,0,Fog,26,31,21,19,97,0,0,10,5,0.2736842105263158,0.3875,0.3181818181818182,0.2714285714285714
2024-01-03 10:15:00,10,2,0,Fog,37,28,16,20,101,0,0,16,5,0.3894736842105263,0.35,0.24242424242424243,0.2857142857142857
2024-01-03 10:20:00,10,2,0,Fog,36,12,17,9,74,0,0,13,5,0.37894736842105264,0.15,0.25757575757575757,0.12857142857142856
2024-01-03 10:25:00,10,2,0,Fog,22,18,14,19,73,0,0,12,5,0.23157894736842105,0.225,0.21212121212121213,0.2714285714285714
2024-01-03 10:30:00,10,2,0,Fog,29,28,26,27,110,0,2,8,5,0.30526315789473685,0.35,0.3939393939393939,0.38571428571428573
2024-01-03 10:35:00,10,2,0,Fog,21,22,26,16,85,0,0,6,5,0.22105263157894736,0.275,0.3939393939393939,0.22857142857142856
2024-01-03 10:40:00,10,2,0,Fog,25,29,14,11,79,0,0,9,5,0.2631578947368421,0.3625,0.21212121212121213,0.15714285714285714
2024-01-03 10:45:00,10,2,0,Fog,35,29,11,18,93,0,0,16,5,0.3684210526315789,0.3625,0.16666666666666666,0.2571428571428571
2024-01-03 10:50:00,10,2,0,Fog,37,12,18,20,87,0,0,7,5,0.3894736842105263,0.15,0.2727272727272727,0.2857142857142857
2024-01-03 10:55:00,10,2,0,Fog,36,31,8,21,96,0,0,14,5,0.37894736842105264,0.3875,0.12121212121212122,0.3
2024-01-03 11:00:00,11,2,0,Fog,31,15,18,25,89,0,3,18,5,0.3263157894736842,0.1875,0.2727272727272727,0.35714285714285715
2024-01-03 11:05:00,11,2,0,Fog,29,13,15,22,79,0,0,8,5,0.30526315789473685,0.1625,0.22727272727272727,0.3142857142857143
2024-01-03 11:10:00,11,2,0,Fog,15,26,26,10,77,0,0,16,5,0.15789473684210525,0.325,0.3939393939393939,0.14285714285714285
2024-01-03 11:15:00,11,2,0,Fog,26,15,12,24,77,0,0,10,5,0.2736842105263158,0.1875,0.18181818181818182,0.34285714285714286
2024-01-03 11:20:00,11,2,0,Fog,32,27,15,16,90,0,0,14,5,0.3368421052631579,0.3375,0.22727272727272727,0.22857142857142856
2024-01-03 11:25:00,11,2,0,Fog,15,14,21,22,72,0,2,4,5,0.15789473684210525,0.175,0.3181818181818182,0.3142857142857143
2024-01-03 11:30:00,11,2,0,Fog,18,22,22,13,75,0,0,11,5,0.18947368421052632,0.275,0.3333333333333333,0.18571428571428572
2024-01-03 11:35:00,11,2,0,Fog,34,22,12,11,79,0,1,13,5,0.35789473684210527,0.275,0.18181818181818182,0.15714285714285714
2024-01-03 11:40:00,11,2,0,Clear,51,25,26,33,135,0,0,10,5,0.5368421052631579,0.3125,0.3939393939393939,0.4714285714285714
2024-01-03 11:45:00,11,2,0,Clear,43,38,25,36,142,0,0,8,5,0.45263157894736844,0.475,0.3787878787878788,0.5142857142857142
2024-01-03 11:50:00,11,2,0,Clear,38,40,33,20,131,0,1,12,5,0.4,0.5,0.5,0.2857142857142857
2024-01-03 11:55:00,11,2,0,Clear,40,42,17,21,120,0,0,15,5,0.42105263157894735,0.525,0.25757575757575757,0.3
2024-01-03 12:00:00,12,2,0,Clear,50,52,46,44,192,0,0,13,5,0.5263157894736842,0.65,0.696969696969697,0.6285714285714286
2024-01-03 12:05:00,12,2,0,Clear,65,62,51,39,217,0,0,24,5,0.6842105263157895,0.775,0.7727272727272727,0.5571428571428572
2024-01-03 12:10:00,12,2,0,Clear,72,43,35,44,194,0,0,25,5,0.7578947368421053,0.5375,0.5303030303030303,0.6285714285714286
2024-01-03 12:15:00,12,2,0,Clear,73,48,34,48,203,0,0,19,5,0.7684210526315789,0.6,0.5151515151515151,0.6857142857142857
2024-01-03 12:20:00,12,2,0,Clear,66,51,35,45,197,0,0,10,5,0.6947368421052632,0.6375,0.5303030303030303,0.6428571428571429
2024-01-03 12:25:00,12,2,0,Clear,58,50,38,47,193,0,0,12,5,0.6105263157894737,0.625,0.5757575757575758,0.6714285714285714
2024-01-03 12:30:00,12,2,0,Clear,66,62,41,50,219,0,2,20,5,0.6947368421052632,0.775,0.6212121212121212,0.7142857142857143
2024-01-03 12:35:00,12,2,0,Clear,67,47,40,41,195,0,0,16,5,0.7052631578947368,0.5875,0.6060606060606061,0.5857142857142857
2024-01-03 12:40:00,12,2,0,Clear,59,59,38,50,206,0,0,14,5,0.6210526315789474,0.7375,0.5757575757575758,0.7142857142857143
2024-01-03 12:45:00,12,2,0,Clear,55,53,36,54,198,0,0,15,5,0.5789473684210527,0.6625,0.5454545454545454,0.7714285714285715
2024-01-03 12:50:00,12,2,0,Clear,54,43,44,50,191,0,0,18,5,0.5684210526315789,0.5375,0.6666666666666666,0.7142857142857143
2024-01-03 12:55:00,12,2,0,Clear,74,49,37,41,201,0,0,18,5,0.7789473684210526,0.6125,0.5606060606060606,0.5857142857142857
2024-01-03 13:00:00,13,2,0,Clear,69,50,41,44,204,0,0,25,5,0.7263157894736842,0.625,0.6212121212121212,0.6285714285714286
2024-01-03 13:05:00,13,2,0,Clear,66,62,49,48,225,0,0,25,5,0.6947368421052632,0.775,0.7424242424242424,0.6857142857142857
2024-01-03 13:10:00,13,2,0,Clear,55,49,41,38,183,0,0,18,5,0.5789473684210527,0.6125,0.6212121212121212,0.5428571428571428
2024-01-03 13:15:00,13,2,0,Clear,57,49,40,39,185,0,0,24,5,0.6,0.6125,0.6060606060606061,0.5571428571428572
2024-01-03 13:20:00,13,2,0,Clear,72,53,48,44,217,0,0,22,5,0.7578947368421053,0.6625,0.7272727272727273,0.6285714285714286
2024-01-03 13:25:00,13,2,0,Clear,62,62,52,54,230,0,0,11,5,0.6526315789473685,0.775,0.7878787878787878,0.7714285714285715
2024-01-03 13:30:00,13,2,0,Clear,53,57,48,38,196,0,3,11,5,0.5578947368421052,0.7125,0.7272727272727273,0.5428571428571428
2024-01-03 13:35:00,13,2,0,Clear,62,59,35,43,199,0,0,19,5,0.6526315789473685,0.7375,0.5303030303030303,0.6142857142857143
2024-01-03 13:40:00,13,2,0,Clear,64,48,47,46,205,0,1,24,5,0.6736842105263158,0.6,0.7121212121212122,0.6571428571428571
2024-01-03 13:45:00,13,2,0,Clear,52,59,37,42,190,0,0,14,5,0.5473684210526316,0.7375,0.5606060606060606,0.6
2024-01-03 13:50:00,13,2,0,Clear,63,53,48,37,201,0,0,16,5,0.6631578947368421,0.6625,0.7272727272727273,0.5285714285714286
2024-01-03 13:55:00,13,2,0,Clear,52,51,44,42,189,0,0,24,5,0.5473684210526316,0.6375,0.6666666666666666,0.6
2024-01-03 14:00:00,14,2,0,Clear,28,38,29,35,130,0,3,5,5,0.29473684210526313,0.475,0.4393939393939394,0.5
2024-01-03 14:05:00,14,2,0,Fog,31,15,13,13,72,0,0,17,5,0.3263157894736842,0.1875,0.19696969696969696,0.18571428571428572
2024-01-03 14:10:00,14,2,0,Fog,22,25,17,14,78,0,1,4,5,0.23157894736842105,0.3125,0.25757575757575757,0.2
2024-01-03 14:15:00,14,2,0,Fog,13,25,23,24,85,0,3,11,5,0.1368421052631579,0.3125,0.3484848484848485,0.34285714285714286
2024-01-03 14:20:00,14,2,0,Fog,31,26,22,22,101,0,0,4,5,0.3263157894736842,0.325,0.3333333333333333,0.3142857142857143
2024-01-03 14:25:00,14,2,0,Fog,30,19,25,15,89,0,2,5,5,0.3157894736842105,0.2375,0.3787878787878788,0.21428571428571427
2024-01-03 14:30:00,14,2,0,Fog,14,29,17,19,79,0,3,9,5,0.14736842105263157,0.3625,0.25757575757575757,0.2714285714285714
